isApproved,file_size,docType,modified/upload_date,docName,content,tags,embedding,Area_Rating,Criteria_Completion_Score,Days_Until_Deadline,docID,employeeID,programID
False,114720,application/pdf,2026-06-03,Procedure_Manual_205.pdf,"Procedure Manual in development stage, missing key components for approval.","{manual,project,hr,draft}","[-0.41,0.07,-0.72,-0.02,-0.37,0.82,0.99,0.21,0.02,0.38]",2.7,6,1 days,205,user-342,1
False,997670,application/pdf,2026-02-25,Faculty_Handbook_206.pdf,"Faculty Handbook in development stage, missing key components for approval.","{project,compliance,quality}","[-0.16,-0.69,0.98,-0.13,-0.95,0.21,-0.84,-0.75,-0.78,0.1]",3.5,3,Late by 10 days,206,user-437,1
False,321526,application/pdf,2026-02-07,Quality_Plan_207.pdf,"Quality Plan in development stage, missing key components for approval.","{plan,hr,project,finance,safety,draft}","[0.76,-0.19,0.18,-0.48,0.37,0.43,0.32,-0.71,0.14,-0.47]",2.9,5,Late by 4 days,207,staff-824,2
True,390559,application/pdf,2026-04-28,Procedure_Manual_208.pdf,Comprehensive procedure manual with detailed analysis and clear methodology.,"{manual,project,governance}","[-0.15,0.02,0.46,-0.04,0.03,1.0,0.78,0.4,-0.19,0.23]",4.9,6,23 days,208,user-831,4
False,205911,application/pdf,2026-03-04,Safety_Manual_209.pdf,"Safety Manual in development stage, missing key components for approval.","{manual,hr,legal,marketing,compliance,draft,final}","[0.85,0.86,0.92,0.03,0.79,0.87,0.78,0.7,-0.89,-0.99]",3.8,7,Late by 9 days,209,fac-436,3
False,401709,application/pdf,2026-02-17,Quality_Plan_210.pdf,Draft quality plan with critical errors and missing mandatory attachments.,"{plan,audit,safety,quality,draft}","[0.74,-0.6,-0.62,-0.92,-0.21,0.49,0.8,-0.68,-0.6,-0.04]",2.2,4,1 days,210,staff-221,4
False,347248,application/pdf,2026-03-25,Document_Title_211.pdf,"Annual Report in development stage, missing key components for approval.","{report,audit,legal,safety,draft}","[0.02,-0.5,0.53,0.73,0.99,-0.51,0.64,-0.6,0.41,0.62]",2.6,6,Late by 7 days,211,emp-293,5
False,140263,application/pdf,2026-01-31,Document_Title_212.pdf,Draft version of procedure manual with formatting issues and missing sections.,"{manual,hr,legal,project,compliance,draft}","[0.79,-0.64,-1.0,0.32,-0.36,-0.43,-0.44,0.21,-0.14,-0.5]",2.0,4,3 days,212,fac-472,3
False,375721,application/pdf,2026-01-04,Student_Handbook_213.pdf,Preliminary student handbook lacking required documentation and analysis.,"{project,curriculum,draft}","[-0.05,0.52,0.07,-0.69,-0.74,-0.16,0.42,0.78,0.52,0.69]",1.9,7,9 days,213,staff-474,4
True,248655,application/pdf,2026-01-18,Document_Title_214.pdf,Comprehensive procedure manual with detailed analysis and clear methodology.,"{manual,marketing,audit,safety,governance,final}","[-0.56,0.39,0.76,0.58,-0.09,0.42,0.05,-0.39,-0.56,0.42]",4.7,6,34 days,214,user-275,2
True,183009,application/pdf,2026-01-11,Document_Title_215.pdf,"Final, approved policy manual with all criteria met. Quality check passed.","{manual,marketing,legal,curriculum,final,draft}","[0.93,-0.65,0.94,0.07,0.96,0.56,0.56,-0.79,0.49,-0.24]",3.7,8,18 days,215,staff-990,5
True,987328,application/pdf,2026-02-26,Document_Title_216.pdf,High-quality research report demonstrating compliance with standards.,"{report,legal,hr,project}","[-0.71,-0.15,-0.09,0.29,-0.19,0.45,-0.73,0.5,-0.98,-0.8]",4.6,9,14 days,216,fac-121,1
True,367894,application/pdf,2026-01-12,Document_Title_217.pdf,Complete policy manual with thorough documentation and evidence.,"{manual,hr,final,draft}","[0.82,-0.95,-0.15,-0.71,0.31,-0.55,0.76,-0.23,0.77,0.65]",3.9,7,6 days,217,user-603,2
False,345503,application/pdf,2026-04-02,Assessment_Report_218.pdf,Incomplete assessment report requiring significant revisions.,"{report,project,legal,curriculum}","[-0.71,-0.7,-0.11,0.59,0.95,0.63,-0.77,-0.15,0.45,-0.71]",2.9,3,22 days,218,staff-230,2
True,284106,application/pdf,2026-04-19,Strategic_Plan_219.pdf,"Final, approved strategic plan with all criteria met. Quality check passed.","{plan,legal,final}","[0.92,0.84,-0.88,-0.3,0.7,0.73,0.64,-0.41,-0.71,0.71]",4.2,6,27 days,219,fac-348,2
False,1288990,application/pdf,2026-01-31,Faculty_Handbook_220.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{project,finance,governance,compliance,draft}","[0.39,-0.43,-0.69,0.76,-0.94,0.5,0.01,-0.98,0.67,0.36]",3.1,3,Late by 3 days,220,fac-667,3
False,396905,application/pdf,2026-02-28,Compliance_Document_221.pdf,Preliminary compliance document lacking required documentation and analysis.,"{legal,safety,quality,draft,final}","[0.69,-0.94,-0.44,0.08,-0.87,0.19,0.51,-0.38,0.1,0.28]",3.1,5,11 days,221,user-346,3
True,642232,application/pdf,2026-01-12,Assessment_Report_222.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,marketing,hr,finance,final}","[-0.93,-0.68,0.36,-0.84,0.25,0.91,-0.54,-0.57,0.36,-0.72]",3.8,10,31 days,222,emp-613,5
True,299353,application/pdf,2026-03-29,Safety_Manual_223.pdf,"Final, approved safety manual with all criteria met. Quality check passed.","{manual,hr,audit,quality,draft}","[-0.29,-0.86,0.42,-0.08,0.97,0.96,0.53,-0.12,0.85,0.88]",3.7,7,9 days,223,fac-140,3
False,474315,application/pdf,2026-06-08,Student_Handbook_224.pdf,Draft student handbook with critical errors and missing mandatory attachments.,"{finance,marketing,curriculum,draft}","[-0.06,0.07,0.64,-0.78,-0.64,-0.78,0.92,-0.21,-0.13,-0.2]",3.3,3,Late by 3 days,224,user-424,3
False,393202,application/pdf,2026-05-02,Document_Title_225.pdf,Draft compliance document with critical errors and missing mandatory attachments.,"{legal,finance,draft,final}","[0.42,0.74,0.05,0.34,-0.48,0.66,-0.82,0.8,-0.32,0.51]",1.9,4,30 days,225,emp-303,3
False,305759,application/pdf,2026-06-26,Strategic_Plan_226.pdf,Preliminary strategic plan lacking required documentation and analysis.,"{plan,audit,curriculum}","[-0.99,-0.1,0.67,-0.75,-0.1,0.94,-0.81,-0.56,0.96,-0.16]",3.2,5,Late by 7 days,226,emp-715,4
True,300444,application/pdf,2026-06-23,Faculty_Handbook_227.pdf,High-quality faculty handbook demonstrating compliance with standards.,"{audit,compliance,final}","[-0.43,0.32,0.36,0.27,0.4,0.88,0.81,-0.8,-0.82,0.67]",4.3,7,1 days,227,user-765,1
True,79355,application/pdf,2026-05-08,Compliance_Document_228.pdf,"Final, approved compliance document with all criteria met. Quality check passed.","{legal,final}","[0.81,0.82,0.35,-0.99,0.82,-0.93,-0.95,0.58,0.68,0.04]",5.0,10,40 days,228,staff-443,2
False,151789,application/pdf,2026-05-23,Compliance_Document_229.pdf,Draft compliance document with critical errors and missing mandatory attachments.,"{legal,marketing,finance,quality,draft,final}","[0.19,-0.94,0.42,0.84,-0.84,-0.24,0.48,-0.74,-0.09,0.26]",3.1,4,Late by 4 days,229,staff-291,2
True,175672,application/pdf,2026-02-19,Procedure_Manual_230.pdf,Comprehensive procedure manual with detailed analysis and clear methodology.,"{manual,audit,quality,final}","[-0.03,0.25,-0.58,-0.16,0.78,0.27,-0.1,-0.68,-0.4,0.81]",3.6,6,16 days,230,user-220,3
False,40258,application/pdf,2026-02-10,Quality_Plan_231.pdf,"Quality Plan in development stage, missing key components for approval.","{plan,project,marketing,compliance,safety}","[0.84,-0.5,-0.6,0.69,0.43,0.92,-0.79,0.59,0.18,-0.67]",1.7,2,17 days,231,emp-839,4
True,247160,application/pdf,2026-06-02,Strategic_Plan_232.pdf,Well-structured strategic plan meeting all accreditation requirements.,"{plan,hr}","[-0.85,0.31,-0.26,0.56,-0.76,-0.36,-0.98,-0.34,-0.07,0.59]",4.1,10,21 days,232,emp-675,1
True,136240,application/pdf,2026-05-15,Strategic_Plan_233.pdf,High-quality strategic plan demonstrating compliance with standards.,"{plan,marketing,final}","[0.82,-0.43,0.68,-0.19,0.79,0.84,-0.92,0.29,-0.86,-0.81]",3.5,10,36 days,233,fac-840,3
False,206311,application/pdf,2026-04-13,Student_Handbook_234.pdf,"Student Handbook in development stage, missing key components for approval.",{hr},"[0.87,0.74,-0.48,0.57,-0.78,0.89,-0.85,-0.34,0.23,0.62]",2.4,5,21 days,234,staff-815,2
True,71431,application/pdf,2026-02-02,Curriculum_Guide_235.pdf,Complete curriculum guide with thorough documentation and evidence.,"{guide,hr,project,audit,final}","[-0.62,-0.79,-0.58,0.18,0.06,0.72,0.52,-0.38,-0.09,-0.69]",3.7,7,10 days,235,user-233,2
True,509409,application/pdf,2026-06-08,Quality_Plan_236.pdf,High-quality quality plan demonstrating compliance with standards.,"{plan,hr,legal,audit,final}","[-0.12,-0.26,-0.9,-0.23,0.86,-0.61,-0.62,-0.65,-0.45,0.21]",4.5,7,26 days,236,fac-211,1
False,78239,application/pdf,2026-02-26,Procedure_Manual_237.pdf,"Procedure Manual in development stage, missing key components for approval.","{manual,legal,marketing,project,curriculum,governance,draft}","[-0.39,0.81,-0.52,-0.37,-0.86,-0.63,0.8,-0.72,-0.97,-0.05]",2.0,4,3 days,237,staff-121,2
True,114509,application/pdf,2026-06-23,Student_Handbook_238.pdf,"Final, approved student handbook with all criteria met. Quality check passed.","{project,legal,compliance,safety,final}","[-0.33,0.04,0.33,0.73,0.69,-0.03,-0.46,0.04,0.28,-0.7]",3.5,10,Late by 1 days,238,fac-976,2
False,207272,application/pdf,2026-05-08,Procedure_Manual_239.pdf,Preliminary procedure manual lacking required documentation and analysis.,"{manual,project,legal,safety,draft}","[-0.92,0.04,-0.31,0.22,-0.13,-0.09,0.94,0.58,-0.42,0.94]",2.9,6,37 days,239,fac-801,2
False,1177200,application/pdf,2026-03-16,Annual_Report_240.pdf,Incomplete annual report requiring significant revisions.,"{report,marketing,project}","[-0.61,0.17,-0.84,-0.56,-0.05,-0.29,0.62,0.27,-0.15,0.93]",3.3,4,43 days,240,user-367,3
True,320649,application/pdf,2026-04-22,Compliance_Document_241.pdf,Complete compliance document with thorough documentation and evidence.,"{legal,marketing,project,compliance,final}","[0.83,-0.95,0.53,-0.82,-0.72,0.81,0.57,0.16,-0.25,0.24]",4.8,9,21 days,241,staff-154,4
False,41560,application/pdf,2026-04-29,Curriculum_Guide_242.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,finance,marketing,project,safety,quality,draft}","[-0.38,0.98,-0.99,-0.03,0.38,-0.77,-1.0,0.21,-0.76,-0.81]",3.0,6,Late by 9 days,242,emp-206,4
False,262687,application/pdf,2026-04-11,Policy_Manual_243.pdf,Preliminary policy manual lacking required documentation and analysis.,"{manual,audit,legal,curriculum}","[0.4,-0.79,-0.17,-0.15,-0.94,-0.09,0.13,-0.98,-0.39,0.29]",2.1,7,8 days,243,fac-143,3
True,229547,application/pdf,2026-04-28,Curriculum_Guide_244.pdf,High-quality curriculum guide demonstrating compliance with standards.,"{guide,audit,project,marketing,quality,compliance,final}","[0.23,-0.19,-0.91,0.7,-0.68,-0.81,-0.79,0.87,-0.05,0.52]",4.5,8,11 days,244,emp-207,2
False,421264,application/pdf,2026-04-18,Safety_Manual_245.pdf,"Safety Manual in development stage, missing key components for approval.","{manual,audit,project,compliance,quality,draft,final}","[-0.62,0.16,0.26,0.34,-0.59,0.62,0.79,-0.28,-0.18,0.09]",4.0,3,Late by 1 days,245,user-448,2
True,356714,application/pdf,2026-05-16,Procedure_Manual_246.pdf,Well-structured procedure manual meeting all accreditation requirements.,"{manual,legal,safety,draft}","[-0.85,0.15,0.71,0.86,0.0,-0.2,-0.89,0.4,-0.78,-0.06]",4.0,7,14 days,246,staff-768,1
False,166776,application/pdf,2026-02-21,Policy_Manual_247.pdf,Preliminary policy manual lacking required documentation and analysis.,"{manual,audit,finance,legal,curriculum,governance,draft}","[-0.39,0.7,0.94,-0.96,-0.89,0.55,0.62,0.07,0.72,0.36]",3.9,5,4 days,247,user-665,4
True,227776,application/pdf,2026-06-28,Policy_Manual_248.pdf,Well-structured policy manual meeting all accreditation requirements.,"{manual,project,draft}","[-0.43,-0.37,0.2,0.78,1.0,-0.74,-0.2,0.32,0.31,-0.85]",3.3,8,45 days,248,emp-606,3
False,417423,application/pdf,2026-04-04,Faculty_Handbook_249.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{legal,quality,curriculum}","[-0.96,0.67,-0.46,0.18,-0.4,0.93,-0.88,0.71,-0.23,-0.96]",2.7,6,Late by 5 days,249,fac-493,4
True,228876,application/pdf,2026-02-17,Policy_Manual_250.pdf,Complete policy manual with thorough documentation and evidence.,"{manual,project,hr,marketing,safety,compliance}","[0.44,0.54,-0.48,0.92,-0.07,0.99,-0.52,0.82,-0.44,0.37]",4.5,10,35 days,250,staff-187,2
True,1257647,application/pdf,2026-04-12,Research_Report_251.pdf,High-quality research report demonstrating compliance with standards.,"{report,marketing,finance,audit,final,draft}","[0.91,-0.12,-0.48,0.57,-0.48,-0.01,-0.55,-0.65,0.74,0.31]",3.2,10,18 days,251,emp-217,1
True,265593,application/pdf,2026-04-23,Document_Title_252.pdf,"Final, approved curriculum guide with all criteria met. Quality check passed.","{guide,legal,compliance,safety,final}","[-0.35,0.58,-0.33,-0.18,0.3,-0.06,0.95,0.24,-0.68,-0.91]",4.0,6,3 days,252,emp-705,1
True,378315,application/pdf,2026-05-11,Document_Title_253.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,hr,marketing,audit,governance,safety,final,draft}","[-0.51,-0.51,0.54,-0.28,-0.09,0.5,-0.77,-0.52,0.47,0.76]",5.0,8,33 days,253,staff-181,3
True,1978129,application/pdf,2026-04-03,Research_Report_254.pdf,Comprehensive research report with detailed analysis and clear methodology.,"{report,finance,marketing,audit,quality,governance,draft}","[0.53,0.42,-0.06,-0.8,0.74,0.67,-0.95,-0.67,-0.85,0.03]",3.8,10,39 days,254,fac-532,3
True,185998,application/pdf,2026-03-03,Curriculum_Guide_255.pdf,"Final, approved curriculum guide with all criteria met. Quality check passed.","{guide,hr,governance,compliance,final}","[0.02,0.18,0.89,-0.81,-0.41,-0.32,0.13,0.79,0.16,0.69]",4.8,6,8 days,255,fac-392,3
False,118541,application/pdf,2026-02-06,Document_Title_256.pdf,Incomplete strategic plan requiring significant revisions.,"{plan,hr,draft}","[0.81,0.92,0.08,0.6,-0.99,0.67,-0.95,-0.59,0.88,0.14]",4.1,4,14 days,256,fac-633,2
True,309879,application/pdf,2026-06-30,Annual_Report_257.pdf,Comprehensive annual report with detailed analysis and clear methodology.,"{report,project,marketing,curriculum,compliance,draft}","[0.59,-0.36,0.68,0.32,0.76,-0.93,0.27,-0.98,-0.73,-0.25]",3.4,9,Late by 2 days,257,emp-789,2
True,279021,application/pdf,2026-02-17,Student_Handbook_258.pdf,Complete student handbook with thorough documentation and evidence.,"{project,finance,legal}","[-0.22,-0.29,-0.04,-0.81,-0.78,0.76,0.51,-0.43,0.94,-0.35]",4.1,10,19 days,258,fac-218,2
True,1465405,application/pdf,2026-01-30,Annual_Report_259.pdf,"Final, approved annual report with all criteria met. Quality check passed.","{report,audit,legal,final}","[-0.91,-0.1,-0.56,0.75,0.07,0.56,-0.78,0.94,0.22,-0.74]",3.8,10,26 days,259,user-839,1
False,1238963,application/pdf,2026-03-27,Document_Title_260.pdf,Draft strategic plan with critical errors and missing mandatory attachments.,"{plan,marketing,draft}","[-0.4,-0.54,0.54,-0.51,-0.46,-0.75,0.57,0.31,-0.74,0.48]",2.7,1,Late by 9 days,260,staff-982,1
False,2314380,application/pdf,2026-06-30,Assessment_Report_261.pdf,Preliminary assessment report lacking required documentation and analysis.,"{report,legal,audit,draft}","[0.82,0.07,-0.51,-0.97,-0.01,-0.21,-0.25,0.09,-0.78,-0.55]",2.4,9,Late by 7 days,261,user-506,2
True,1261018,application/pdf,2026-01-28,Annual_Report_262.pdf,High-quality annual report demonstrating compliance with standards.,"{report,audit,legal,compliance,quality,final}","[-0.99,0.38,0.51,0.59,0.09,-0.37,0.3,-0.36,0.42,0.03]",4.9,8,22 days,262,user-207,4
True,633465,application/pdf,2026-01-04,Safety_Manual_263.pdf,High-quality safety manual demonstrating compliance with standards.,"{manual,legal,marketing,finance,final}","[-0.26,0.21,-0.06,-0.58,-0.34,0.49,0.99,0.86,-0.67,0.43]",4.0,9,8 days,263,fac-110,3
False,271674,application/pdf,2026-01-18,Strategic_Plan_264.pdf,Preliminary strategic plan lacking required documentation and analysis.,"{plan,legal,audit,compliance,governance}","[0.28,-0.59,0.19,-0.79,-0.57,-0.64,0.13,-0.75,0.04,0.29]",3.6,2,Late by 1 days,264,fac-438,5
False,448257,application/pdf,2026-06-07,Compliance_Document_265.pdf,Draft version of compliance document with formatting issues and missing sections.,"{audit,legal,marketing,curriculum,quality,draft}","[-0.29,0.68,-0.37,-0.84,0.21,-0.57,-0.67,0.27,-0.44,-0.71]",1.6,7,31 days,265,fac-673,4
True,605418,application/pdf,2026-06-25,Annual_Report_266.pdf,"Final, approved annual report with all criteria met. Quality check passed.","{report,marketing,finance,final}","[0.01,-0.97,-0.45,0.29,0.28,-0.2,0.99,0.41,-0.45,-0.89]",5.0,9,28 days,266,user-983,4
True,282058,application/pdf,2026-02-14,Compliance_Document_267.pdf,"Final, approved compliance document with all criteria met. Quality check passed.","{marketing,quality,final}","[0.7,-0.37,0.42,0.81,0.17,0.89,0.03,0.88,-0.19,0.68]",3.7,7,42 days,267,user-166,2
False,619176,application/pdf,2026-01-22,Research_Report_268.pdf,Preliminary research report lacking required documentation and analysis.,"{report,legal,curriculum,quality,final}","[0.75,0.89,-0.38,0.36,0.89,0.73,0.49,0.48,-0.38,-0.24]",2.0,2,3 days,268,staff-282,3
False,148523,application/pdf,2026-02-27,Document_Title_269.pdf,Preliminary curriculum guide lacking required documentation and analysis.,"{guide,marketing,quality,safety,draft}","[0.4,0.01,0.66,0.59,-0.82,0.55,-0.48,-0.06,-0.94,-0.77]",2.2,8,Late by 5 days,269,emp-586,2
False,860733,application/pdf,2026-05-25,Annual_Report_270.pdf,Preliminary annual report lacking required documentation and analysis.,"{report,marketing,audit,project,quality,draft}","[-0.2,-0.92,0.86,-0.53,0.87,0.85,-0.78,-0.15,-0.46,0.15]",3.3,8,38 days,270,user-267,5
True,272415,application/pdf,2026-06-02,Document_Title_271.pdf,Well-structured curriculum guide meeting all accreditation requirements.,"{guide,finance}","[0.11,0.55,-0.99,-0.68,-0.8,0.1,-0.21,-0.58,-0.06,-0.25]",4.0,9,Late by 9 days,271,fac-823,2
True,383821,application/pdf,2026-02-04,Assessment_Report_272.pdf,Well-structured assessment report meeting all accreditation requirements.,"{report,project,final,draft}","[-0.81,-0.23,-0.64,-0.7,-0.38,0.35,-0.04,-0.48,0.91,-0.64]",4.0,8,21 days,272,fac-798,5
True,136654,application/pdf,2026-03-30,Assessment_Report_273.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,legal,audit,project,compliance,curriculum}","[0.74,-0.84,-0.99,0.9,0.42,-0.48,0.03,0.23,0.74,-0.13]",3.5,8,7 days,273,fac-388,1
True,532607,application/pdf,2026-04-04,Assessment_Report_274.pdf,Complete assessment report with thorough documentation and evidence.,"{report,hr,curriculum,quality}","[-0.31,-0.08,0.23,0.84,0.81,0.86,0.64,0.14,-0.92,-0.35]",3.8,9,39 days,274,user-250,5
False,487441,application/pdf,2026-01-26,Document_Title_275.pdf,Incomplete safety manual requiring significant revisions.,"{manual,hr,legal,audit}","[0.34,0.21,0.82,0.36,-0.45,-0.19,-0.96,-0.17,-0.74,-0.47]",2.0,6,6 days,275,staff-199,2
False,15636,application/pdf,2026-02-26,Faculty_Handbook_276.pdf,Draft faculty handbook with critical errors and missing mandatory attachments.,"{audit,legal,project}","[0.12,-0.31,-0.58,0.97,-0.26,-0.42,-0.37,0.35,-0.94,0.25]",2.8,3,19 days,276,emp-739,3
False,426048,application/pdf,2026-01-06,Compliance_Document_277.pdf,Draft compliance document with critical errors and missing mandatory attachments.,"{audit,legal,finance,governance,draft}","[0.37,0.27,0.27,0.0,0.07,-0.55,-0.19,0.51,-0.43,0.85]",3.8,9,Late by 5 days,277,emp-994,2
False,304270,application/pdf,2026-03-27,Strategic_Plan_278.pdf,"Strategic Plan in development stage, missing key components for approval.","{plan,marketing,safety,curriculum,final}","[0.31,0.1,0.73,0.7,-0.68,-0.26,0.75,-0.65,0.87,0.84]",3.6,4,Late by 3 days,278,staff-235,3
True,267062,application/pdf,2026-05-28,Assessment_Report_279.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,hr,audit,governance,final}","[-0.12,0.66,-0.88,0.62,0.66,0.45,-0.92,-0.2,0.85,0.26]",3.8,10,16 days,279,fac-538,1
False,325250,application/pdf,2026-05-29,Document_Title_280.pdf,"Assessment Report in development stage, missing key components for approval.","{report,project,audit,safety}","[-0.72,0.04,-0.95,0.76,0.13,0.43,-0.39,0.43,0.14,-0.39]",3.4,5,Late by 2 days,280,fac-789,3
True,222211,application/pdf,2026-02-02,Curriculum_Guide_281.pdf,Comprehensive curriculum guide with detailed analysis and clear methodology.,"{guide,legal,audit,marketing,quality,safety,final}","[-0.87,-0.55,-0.59,-0.7,0.22,0.46,-0.76,-0.61,-0.0,0.14]",3.7,8,19 days,281,user-960,5
False,481220,application/pdf,2026-06-20,Faculty_Handbook_282.pdf,Draft faculty handbook with critical errors and missing mandatory attachments.,"{marketing,governance,draft}","[-0.73,-0.39,-0.58,-0.51,0.52,-0.05,-0.8,0.76,-0.9,0.58]",2.2,5,41 days,282,user-301,4
False,549159,application/pdf,2026-02-20,Document_Title_283.pdf,Preliminary assessment report lacking required documentation and analysis.,"{report,finance,legal,audit,compliance,governance,draft}","[0.12,-0.38,-0.12,0.95,0.89,-0.02,-0.36,0.95,-0.06,-0.67]",2.1,6,38 days,283,user-878,4
True,252363,application/pdf,2026-03-29,Procedure_Manual_284.pdf,High-quality procedure manual demonstrating compliance with standards.,"{manual,finance,quality,compliance}","[0.56,-0.46,0.87,-0.06,0.71,-0.39,-0.71,-0.33,-0.29,0.49]",4.4,9,35 days,284,fac-415,4
True,243692,application/pdf,2026-01-02,Compliance_Document_285.pdf,Complete compliance document with thorough documentation and evidence.,"{marketing,audit,legal,final,draft}","[0.19,0.9,0.89,0.56,-0.22,0.92,0.41,-0.5,0.97,0.17]",4.1,7,Late by 7 days,285,user-203,1
False,302012,application/pdf,2026-04-05,Document_Title_286.pdf,Incomplete procedure manual requiring significant revisions.,"{manual,hr,finance,project,compliance,governance}","[-0.06,-0.08,-0.33,0.36,0.41,-0.49,0.5,-0.95,-0.76,-0.18]",3.3,7,19 days,286,fac-925,4
False,61607,application/pdf,2026-05-12,Policy_Manual_287.pdf,Incomplete policy manual requiring significant revisions.,"{manual,project,finance,hr,safety,compliance,draft}","[-0.85,0.3,-0.32,0.06,0.39,0.64,-0.14,-0.96,0.15,-0.99]",3.7,4,37 days,287,fac-119,1
False,257805,application/pdf,2026-03-08,Document_Title_288.pdf,Preliminary faculty handbook lacking required documentation and analysis.,"{finance,project,draft}","[0.84,0.54,-0.95,0.76,0.89,-0.75,0.9,-0.95,0.74,0.71]",3.5,3,Late by 10 days,288,emp-489,1
False,496573,application/pdf,2026-02-22,Annual_Report_289.pdf,Draft version of annual report with formatting issues and missing sections.,"{report,legal,marketing,final}","[-0.2,0.71,-0.29,0.89,0.67,-0.13,0.7,-0.4,1.0,-0.83]",1.8,7,Late by 10 days,289,fac-996,4
False,174030,application/pdf,2026-06-15,Document_Title_290.pdf,Incomplete policy manual requiring significant revisions.,"{manual,finance,project,quality,governance,draft}","[-0.59,-0.19,-0.25,0.68,0.24,-0.94,-0.95,-0.94,-0.06,0.47]",3.1,5,Late by 1 days,290,emp-517,1
False,1315161,application/pdf,2026-05-15,Research_Report_291.pdf,Draft research report with critical errors and missing mandatory attachments.,"{report,legal,governance,compliance}","[0.5,0.7,-0.61,-0.56,-0.74,0.88,-0.55,-0.84,-0.81,-0.19]",3.0,6,7 days,291,user-355,2
False,370699,application/pdf,2026-03-19,Document_Title_292.pdf,Preliminary student handbook lacking required documentation and analysis.,"{finance,compliance,draft}","[0.74,0.94,-0.19,0.99,-0.09,-0.47,-0.12,0.49,0.31,0.03]",3.7,6,30 days,292,staff-445,2
False,482163,application/pdf,2026-05-05,Document_Title_293.pdf,"Student Handbook in development stage, missing key components for approval.","{legal,audit,governance,final}","[0.64,0.77,0.02,-0.72,0.36,0.55,-0.6,0.49,0.05,0.56]",1.8,4,Late by 8 days,293,user-919,5
True,591657,application/pdf,2026-02-12,Quality_Plan_294.pdf,High-quality quality plan demonstrating compliance with standards.,"{plan,legal,governance,compliance,final}","[-0.88,-0.18,-0.71,0.64,0.53,0.61,0.9,-0.52,0.57,0.29]",4.0,7,7 days,294,fac-705,2
False,173957,application/pdf,2026-02-27,Faculty_Handbook_295.pdf,Preliminary faculty handbook lacking required documentation and analysis.,"{audit,legal,hr,governance,safety,draft}","[0.9,-0.92,0.68,-0.49,0.25,-0.15,-0.66,0.42,0.73,-0.03]",1.8,5,Late by 5 days,295,staff-330,5
False,2334610,application/pdf,2026-06-04,Assessment_Report_296.pdf,"Assessment Report in development stage, missing key components for approval.","{report,hr}","[0.18,0.33,-0.79,0.56,0.42,0.12,0.67,-0.25,0.04,0.85]",2.4,5,Late by 6 days,296,fac-143,5
True,723896,application/pdf,2026-01-26,Document_Title_297.pdf,Comprehensive assessment report with detailed analysis and clear methodology.,"{report,marketing,final}","[-0.18,-0.94,-0.09,0.78,-0.28,0.37,-0.3,0.93,-0.45,0.57]",4.8,8,8 days,297,staff-569,3
True,242062,application/pdf,2026-05-21,Curriculum_Guide_298.pdf,"Final, approved curriculum guide with all criteria met. Quality check passed.","{guide,legal,safety,compliance,final}","[0.92,-0.35,-0.78,0.16,0.82,0.4,0.12,0.51,0.08,-0.2]",4.2,9,26 days,298,user-303,1
True,745405,application/pdf,2026-04-14,Assessment_Report_299.pdf,Well-structured assessment report meeting all accreditation requirements.,"{report,audit}","[-0.12,0.62,-0.71,-0.41,0.93,0.72,-0.03,-0.12,0.11,1.0]",4.6,8,Late by 3 days,299,emp-522,2
False,1375449,application/pdf,2026-05-28,Research_Report_300.pdf,Incomplete research report requiring significant revisions.,"{report,marketing,safety,compliance,draft}","[0.44,0.29,0.11,0.97,-0.07,0.15,-0.89,0.24,-0.01,-0.13]",3.7,6,Late by 7 days,300,emp-122,5
